Probe Set ID,CG Name,Gene Name,FBgn Number,GO
150635_at,CG14547,CcapR,FBgn0039397,"0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007186 // G-protein coupled receptor protein signaling pathway // non-traceable author statement /// 0008152 // metabolic process // inferred from electronic annotation /// 0018990 // ecdysis, chitin-based cuticle // traceable author statement"
153443_at,CG6022,Cchl,FBgn0038925,0018063 // cytochrome c-heme linkage // inferred from sequence or structural similarity
145324_at,CG6881,CCKLR-17D3,FBgn0030953,0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity
145325_at,CG6894,CCKLR-17D3,FBgn0030954,0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity
148969_at,CG13735,Ccn,FBgn0036748,---
153034_at,CG13736,Ccn,FBgn0040792,---
143514_s_at,CG1252,Ccp84Aa,FBgn0004782,---
143513_at,CG1327,Ccp84Ac,FBgn0004781,---
143512_f_at,CG2341,Ccp84Ad,FBgn0004780,---
143511_at,CG1330,Ccp84Ae,FBgn0004779,---
143510_at,CG1331,Ccp84Af,FBgn0004778,---
143509_at,CG2342,Ccp84Ag,FBgn0004777,---
146922_at,CG17753,CCS,FBgn0033487,0006801 // superoxide metabolic process // inferred from electronic annotation /// 0015680 // intracellular copper ion transport // inferred from sequence or structural similarity /// 0015680 // intracellular copper ion transport // non-traceable author statement /// 0030001 // metal ion transport // inferred from electronic annotation /// 0055114 // oxidation reduction // inferred from electronic annotation
155144_at,CG1049,Cct1,FBgn0035230,0001654 // eye development // inferred from mutant phenotype /// 0006897 // endocytosis // inferred from mutant phenotype /// 0007476 // imaginal disc-derived wing morphogenesis // inferred from mutant phenotype /// 0008340 // determination of adult life span // inferred from mutant phenotype /// 0009058 // biosynthetic process // inferred from electronic annotation /// 0042067 // establishment of ommatidial polarity // inferred from mutant phenotype /// 0048477 // oogenesis // inferred from mutant phenotype
152982_at,CG18330,Cct2,FBgn0035231,0009058 // biosynthetic process // inferred from electronic annotation
153278_at,CG8439,Cct5,FBgn0010621,0006457 // protein folding // inferred from sequence or structural similarity /// 0006457 // protein folding // inferred from electronic annotation /// 0007052 // mitotic spindle organization and biogenesis // inferred from mutant phenotype /// 0044267 // cellular protein metabolic process // inferred from electronic annotation
153982_at,CG8977,Cctgamma,FBgn0015019,0006457 // protein folding // inferred from sequence or structural similarity /// 0006457 // protein folding // non-traceable author statement /// 0006457 // protein folding // inferred from electronic annotation /// 0007052 // mitotic spindle organization and biogenesis // inferred from mutant phenotype /// 0044267 // cellular protein metabolic process // inferred from electronic annotation
145602_at,CG15623,c-cup,FBgn0031367,0007140 // male meiosis // inferred from mutant phenotype
141712_at,CG1471,CDase,FBgn0039774,0006629 // lipid metabolic process // inferred from electronic annotation /// 0006665 // sphingolipid metabolic process // inferred from direct assay /// 0006665 // sphingolipid metabolic process // inferred from electronic annotation /// 0007268 // synaptic transmission // inferred from mutant phenotype /// 0016079 // synaptic vesicle exocytosis // inferred from mutant phenotype /// 0031629 // synaptic vesicle fusion to presynaptic membrane // inferred from mutant phenotype /// 0035187 // hatching behavior // inferred from mutant phenotype /// 0046514 // ceramide catabolic process // inferred from direct assay
145985_at,CG7134,cdc14,FBgn0031952,0006470 // protein amino acid dephosphorylation // inferred from electronic annotation /// 0006470 // protein amino acid dephosphorylation // non-traceable author statement /// 0016311 // dephosphorylation // inferred from electronic annotation
144093_at,CG6759,cdc16,FBgn0025781,0000090 // mitotic anaphase // non-traceable author statement /// 0007049 // cell cycle // inferred from mutant phenotype /// 0030071 // regulation of mitotic metaphase/anaphase transition // inferred from mutant phenotype
154844_at,CG5363,cdc2,FBgn0004106,0000082 // G1/S transition of mitotic cell cycle // inferred from sequence or structural similarity /// 0000086 // G2/M transition of mitotic cell cycle // inferred from mutant phenotype /// 0000086 // G2/M transition of mitotic cell cycle // inferred from sequence or structural similarity /// 0006468 // protein amino acid phosphorylation // inferred from direct assay /// 0006468 // protein amino acid phosphorylation // non-traceable author statement /// 0006468 // protein amino acid phosphorylation // inferred from electronic annotation /// 0007049 // cell cycle // inferred from mutant phenotype /// 0007049 // cell cycle // inferred from electronic annotation /// 0007067 // mitosis // inferred from electronic annotation /// 0007140 // male meiosis // inferred from mutant phenotype /// 0007141 // male meiosis I // traceable author statement /// 0007283 // spermatogenesis // traceable author statement /// 0007284 // spermatogonial cell division // inferred from mutant phenotype /// 0008315 // meiotic G2/MI transition // traceable author statement /// 0009987 // cellular process // inferred from mutant phenotype /// 0016245 // hyperphosphorylation of RNA polymerase II // non-traceable author statement /// 0048142 // germarium-derived cystoblast division // inferred from mutant phenotype /// 0051301 // cell division // inferred from electronic annotation /// 0051726 // regulation of cell cycle // non-traceable author statement /// 0055059 // asymmetric neuroblast division // inferred from mutant phenotype /// 0055059 // asymmetric neuroblast division // traceable author statement
153666_at,CG2508,cdc23,FBgn0032863,"0000090 // mitotic anaphase // non-traceable author statement /// 0006911 // phagocytosis, engulfment // inferred from mutant phenotype /// 0030071 // regulation of mitotic metaphase/anaphase transition // inferred from electronic annotation"
153764_at,CG8610,Cdc27,FBgn0012058,0007049 // cell cycle // inferred from mutant phenotype /// 0007067 // mitosis // inferred from mutant phenotype /// 0009987 // cellular process // inferred from mutant phenotype
154093_at,CG10498,cdc2c,FBgn0004107,0000082 // G1/S transition of mitotic cell cycle // inferred from sequence or structural similarity /// 0000086 // G2/M transition of mitotic cell cycle // inferred from sequence or structural similarity /// 0006468 // protein amino acid phosphorylation // inferred from electronic annotation /// 0006468 // protein amino acid phosphorylation // non-traceable author statement /// 0007049 // cell cycle // inferred from electronic annotation /// 0007067 // mitosis // inferred from electronic annotation /// 0007259 // JAK-STAT cascade // inferred from physical interaction /// 0009987 // cellular process // inferred from mutant phenotype /// 0051301 // cell division // inferred from electronic annotation /// 0051726 // regulation of cell cycle // non-traceable author statement
143711_at,CG1362,cdc2rk,FBgn0013435,0006468 // protein amino acid phosphorylation // inferred from electronic annotation /// 0006468 // protein amino acid phosphorylation // inferred from sequence or structural similarity /// 0006468 // protein amino acid phosphorylation // non-traceable author statement
